Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;SubCategory;Product Name;Sales;Quantity;Discount;Profit
869;CA2018136742;6/4/2018;10/4/2018;Standard Class;GP14740;Guy Phonely;Corporate;United States;Lancaster;Pennsylvania;17602;East;OFFBI10003719;Mobile Phones;iPhone;Large Capacity Hanging Post iPhone;44.91;6;0.7;35.928
870;CA2016158099;3/9/2016;5/9/2016;First Class;PK18910;Paul Knutson;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFFBI10000545;Mobile Phones;iPhone;GBC Ibimaster 500 Manual ProClick Binding System;1141.47;5;0.7;760.98
871;CA2016158099;3/9/2016;5/9/2016;First Class;PK18910;Paul Knutson;Home Office;United States;Philadelphia;Pennsylvania;19143;East;TECPH10002496;Cameras ;Sony;Cisco SPA301;280.782;3;0.4;46.797
872;CA2019131128;19/10/2019;20/10/2019;First Class;TB21520;Tracy Blumstein;Consumer;United States;Concord;New Hampshire;3301;East;OFFPA10003591;Mobile Phones;Pixel;Southworth 100% Cotton The Best Pixel;34.44;3;0;17.22
873;CA2018148488;10/12/2018;15/12/2018;Standard Class;SM20005;Sally Matthias;Consumer;United States;New York City;New York;10009;East;OFFPA10004470;Mobile Phones;Pixel;Adams Write n Stick Phone Message Book, 11 X 5 1/4, 200 Messages;11.36;2;0;5.2256
874;CA2018148488;10/12/2018;15/12/2018;Standard Class;SM20005;Sally Matthias;Consumer;United States;New York City;New York;10009;East;OFFBI10000315;Mobile Phones;iPhone;Poly Designer Cover & Back;106.344;7;0.2;37.2204
875;CA2017114636;25/8/2017;29/8/2017;Standard Class;GA14725;Guy Armstrong;Consumer;United States;Charlotte;North Carolina;28205;South;OFFPA10001790;Mobile Phones;Pixel;Xerox 1910;192.16;5;0.2;67.256
876;CA2016116736;17/1/2016;21/1/2016;Standard Class;CC12430;Chuck Clark;Home Office;United States;Concord;New Hampshire;3301;East;FURFU10004017;Laptops;Asus;Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49;322.59;3;0;64.518
877;CA2016116736;17/1/2016;21/1/2016;Standard Class;CC12430;Chuck Clark;Home Office;United States;Concord;New Hampshire;3301;East;TECAC10003628;Cameras ;Nikon;Logitech 910002974 M325 Wireless Mouse for Web Scrolling;29.99;1;0;13.1956
878;CA2016116736;17/1/2016;21/1/2016;Standard Class;CC12430;Chuck Clark;Home Office;United States;Concord;New Hampshire;3301;East;TECAC10002049;Cameras ;Nikon;Logitech G19 Programmable Gaming Keyboard;371.97;3;0;66.9546
879;US2018158638;17/9/2018;21/9/2018;Standard Class;AG10765;Anthony Garverick;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFBI10003712;Mobile Phones;iPhone;Acco Pressboard Covers with OnePlus Hooks, 14 7/8 x 11, Light Blue;5.892;4;0.7;4.1244
880;CA2017111689;30/11/2017;2/12/2017;Second Class;HP14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East;OFFBI10003984;Mobile Phones;iPhone;LockUp Easel SpelBinder;68.472;3;0.2;23.1093
881;CA2017111689;30/11/2017;2/12/2017;Second Class;HP14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East;FURCH10004287;Laptops;HP;SAFCO Arco Folding Chair;1242.9;5;0.1;262.39
882;CA2019129098;9/10/2019;13/10/2019;Standard Class;DK13090;Dave Kipp;Consumer;United States;Springfield;Virginia;22153;South;OFFST10001321;Mobile Phones;OnePlus;Decoflex Hanging Personal Folder File, Blue;30.84;2;0;8.3268
883;US2017123463;23/12/2017;23/12/2017;Same Day;GZ14470;Gary Zandusky;Consumer;United States;San Francisco;California;94109;West;OFFAR10001118;Mobile Phones;LG;Binney & Smith Crayola Metallic Crayons, 16Color Pack;13.48;4;0;5.9312
884;CA2016165148;22/10/2016;24/10/2016;First Class;PM19135;Peter McVee;Home Office;United States;Detroit;Michigan;48227;Central;FURFU10000732;Laptops;Asus;Eldon 200 Class Desk Nikon;31.4;5;0;10.048
885;CA2018134061;29/4/2018;4/5/2018;Standard Class;LL16840;Lauren Leatherbury;Consumer;United States;Rochester;New York;14609;East;FURFU10001424;Laptops;Asus;Dax Clear Box Frame;17.46;2;0;5.9364
886;CA2019143602;25/4/2019;28/4/2019;Second Class;JS15595;Jill Stevenson;Corporate;United States;Los Angeles;California;90045;West;OFFBI10002071;Mobile Phones;iPhone;Fellowes Black Plastic Comb Bindings;13.944;3;0.2;4.5318
887;CA2017115364;26/6/2017;2/7/2017;Standard Class;OT18730;Olvera Toch;Consumer;United States;San Diego;California;92105;West;OFFST10002486;Mobile Phones;OnePlus;Eldon Shelf Savers Cubes and Bins;83.76;12;0;1.6752
888;CA2017150707;14/10/2017;19/10/2017;Standard Class;EL13735;Ed Ludwig;Home Office;United States;Columbia;Maryland;21044;East;OFFBI10001078;Mobile Phones;iPhone;Acco PRESSTEX Data Binder with OnePlus Hooks, Dark Blue, 14 7/8 X 11;37.66;7;0;18.4534
889;CA2018104976;9/12/2018;16/12/2018;Standard Class;CK12760;Cyma Kinney;Corporate;United States;San Francisco;California;94122;West;OFFPA10003845;Mobile Phones;Pixel;Xerox 1987;34.68;6;0;16.9932
890;CA2017132934;20/6/2017;26/6/2017;Standard Class;JE15475;Jeremy Ellison;Consumer;United States;New Rochelle;New York;10801;East;TECAC10000927;Cameras ;Nikon;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;149.95;5;0;14.995
891;CA2017132934;20/6/2017;26/6/2017;Standard Class;JE15475;Jeremy Ellison;Consumer;United States;New Rochelle;New York;10801;East;OFFBI10001098;Mobile Phones;iPhone;Acco DRing Binder w/DublLock;51.312;3;0.2;18.6006
892;CA2017133256;26/6/2017;27/6/2017;First Class;TH21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central;OFFPA10001622;Mobile Phones;Pixel;Ampad Poly Cover Wirebound Steno Book, 6 x 9 Assorted Colors, Gregg Ruled;4.54;1;0;2.043
893;CA2017133256;26/6/2017;27/6/2017;First Class;TH21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central;OFFAR10003158;Mobile Phones;LG;Fluorescent Highlighters by Dixon;15.92;4;0;5.4128
894;CA2017133256;26/6/2017;27/6/2017;First Class;TH21550;Tracy Hopkins;Home Office;United States;Detroit;Michigan;48227;Central;TECPH10002660;Cameras ;Sony;Nortel Networks T7316 E Nt8 B27;543.92;8;0;135.98
895;CA2016105494;10/11/2016;12/11/2016;First Class;PC18745;Pamela Coakley;Corporate;United States;San Francisco;California;94122;West;OFFST10002205;Mobile Phones;OnePlus;File Shuttle I and HandiFile;155.82;7;0;42.0714
896;CA2016105494;10/11/2016;12/11/2016;First Class;PC18745;Pamela Coakley;Corporate;United States;San Francisco;California;94122;West;OFFBI10003364;Mobile Phones;iPhone;Binding Machine Mi;70.008;3;0.2;24.5028
897;CA2016140634;3/10/2016;6/10/2016;Second Class;HL15040;Hunter Lopez;Consumer;United States;Houston;Texas;77095;Central;OFFEN10001099;Mobile Phones;Motorola ;Staple envelope;15.648;2;0.2;5.0856
898;CA2018144407;9/9/2018;15/9/2018;Standard Class;MS17365;Maribeth Schnelling;Consumer;United States;Detroit;Michigan;48227;Central;OFFLA10003923;Mobile Phones;HTC;Alphabetical HTC for Top Tab Filing;103.6;7;0;51.8
899;CA2017160983;29/10/2017;31/10/2017;Second Class;GB14530;George Bell;Corporate;United States;Auburn;New York;13021;East;OFFPA10002250;Mobile Phones;Pixel;Things To Do Today Pad;46.96;8;0;22.5408
900;US2016114622;10/4/2016;12/4/2016;First Class;JR16210;Justin Ritter;Corporate;United States;Springfield;Ohio;45503;East;OFFBI10004716;Mobile Phones;iPhone;Wilson Jones Hanging Recycled Pressboard Data iPhone;8.904;2;0.7;6.5296
901;CA2017150959;11/11/2017;13/11/2017;First Class;TD20995;Tamara Dahlen;Consumer;United States;Garland;Texas;75043;Central;OFFLA10001045;Mobile Phones;HTC;Permanent SelfAdhesive File Folder HTC for Typewriters by Universal;10.44;5;0.2;3.393
902;CA2017150959;11/11/2017;13/11/2017;First Class;TD20995;Tamara Dahlen;Consumer;United States;Garland;Texas;75043;Central;OFFBI10001510;Mobile Phones;iPhone;Deluxe HeavyDuty Vinyl Round Ring Binder;18.336;4;0.8;32.088
903;CA2017132353;15/9/2017;17/9/2017;First Class;DB13060;Dave Brooks;Consumer;United States;Chicago;Illinois;60653;Central;TECPH10004536;Cameras ;Sony;Avaya 5420 Digital phone;323.976;3;0.2;20.2485
904;CA2016130477;8/4/2016;12/4/2016;Standard Class;LC17140;Logan Currie;Consumer;United States;Los Angeles;California;90032;West;OFFPA10002947;Mobile Phones;Pixel;Xerox 1923;20.04;3;0;9.6192
905;CA2016130477;8/4/2016;12/4/2016;Standard Class;LC17140;Logan Currie;Consumer;United States;Los Angeles;California;90032;West;OFFST10002583;Mobile Phones;OnePlus;Fellowes Neat Ideas OnePlus Cubes;64.96;2;0;2.5984
906;CA2016130477;8/4/2016;12/4/2016;Standard Class;LC17140;Logan Currie;Consumer;United States;Los Angeles;California;90032;West;OFFPA10000019;Mobile Phones;Pixel;Xerox 1931;12.96;2;0;6.2208
907;CA2017143259;30/12/2017;3/1/2018;Standard Class;PO18865;Patrick ODonnell;Consumer;United States;New York City;New York;10009;East;FURBO10003441;Laptops;Dell;Bush Westfield Collection Dell, Fully Assembled;323.136;4;0.2;12.1176
908;CA2017143259;30/12/2017;3/1/2018;Standard Class;PO18865;Patrick ODonnell;Consumer;United States;New York City;New York;10009;East;TECPH10004774;Cameras ;Sony;Gear Head AU3700S Headset;90.93;7;0;2.7279
909;CA2017143259;30/12/2017;3/1/2018;Standard Class;PO18865;Patrick ODonnell;Consumer;United States;New York City;New York;10009;East;OFFBI10003684;Mobile Phones;iPhone;Wilson Jones Legal Size Ring iPhone;52.776;3;0.2;19.791
910;CA2017137596;2/9/2017;7/9/2017;Standard Class;BE11335;Bill Eplett;Home Office;United States;Jackson;Michigan;49201;Central;TECPH10001494;Cameras ;Sony;Polycom CX600 IP Phone VoIP phone;1199.8;4;0;323.946
911;CA2017137596;2/9/2017;7/9/2017;Standard Class;BE11335;Bill Eplett;Home Office;United States;Jackson;Michigan;49201;Central;TECAC10004666;Cameras ;Nikon;Maxell iVDR EX 500GB CLGridge;1928.78;7;0;829.3754
912;CA2017137596;2/9/2017;7/9/2017;Standard Class;BE11335;Bill Eplett;Home Office;United States;Jackson;Michigan;49201;Central;OFFST10003816;Mobile Phones;OnePlus;Fellowes HighStak Drawer Files;352.38;2;0;81.0474
913;CA2019133627;31/5/2019;7/6/2019;Standard Class;SC20050;Sample Company A;Home Office;United States;Norwich;Connecticut;6360;East;FURFU10001935;Laptops;Asus;3M Hangers With Command Adhesive;22.2;6;0;9.102
914;CA2017102519;27/11/2017;29/11/2017;First Class;BM11650;Brian Moss;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FURFU10004091;Laptops;Asus;Howard Miller 13 Diameter Goldtone Round Wall Clock;46.94;1;0;19.2454
915;CA2017102519;27/11/2017;29/11/2017;First Class;BM11650;Brian Moss;Corporate;United States;Milwaukee;Wisconsin;53209;Central;TECAC10001772;Cameras ;Nikon;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;143.73;9;0;56.0547
916;US2018141215;15/6/2018;21/6/2018;Standard Class;KL16555;Kelly Lampkin;Corporate;United States;San Antonio;Texas;78207;Central;FURTA10001520;Laptops;Lenovo;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;99.918;2;0.3;18.5562
917;US2018141215;15/6/2018;21/6/2018;Standard Class;KL16555;Kelly Lampkin;Corporate;United States;San Antonio;Texas;78207;Central;FURCH10003379;Laptops;HP;Global Commerce Series HighBack Swivel/Tilt HP;797.944;4;0.3;56.996
918;US2018141215;15/6/2018;21/6/2018;Standard Class;KL16555;Kelly Lampkin;Corporate;United States;San Antonio;Texas;78207;Central;OFFBI10002706;Mobile Phones;iPhone;Avery Premier HeavyDuty Binder with Round Locking Rings;8.568;3;0.8;14.5656
919;CA2016165218;5/3/2016;11/3/2016;Standard Class;RW19630;Rob Williams;Corporate;United States;Dallas;Texas;75220;Central;OFFEN10000056;Mobile Phones;Motorola ;Cameo Buff Policy Motorola ;149.352;3;0.2;50.4063
920;CA2016165218;5/3/2016;11/3/2016;Standard Class;RW19630;Rob Williams;Corporate;United States;Dallas;Texas;75220;Central;OFFST10001558;Mobile Phones;OnePlus;Acco Perma 4000 Stacking OnePlus Drawers;12.992;1;0.2;0.812
921;CA2018138296;5/12/2018;12/12/2018;Standard Class;RC19825;Roy Collins;Consumer;United States;Alexandria;Virginia;22304;South;OFFST10002444;Mobile Phones;OnePlus;Recycled Eldon Regeneration Jumbo File;24.56;2;0;6.8768
922;CA2019111164;11/4/2019;15/4/2019;Standard Class;SE20110;Sanjit Engle;Consumer;United States;New York City;New York;10009;East;TECAC10002473;Cameras ;Nikon;Maxell 4.7GB DVDR;85.14;3;0;34.9074
923;CA2019111164;11/4/2019;15/4/2019;Standard Class;SE20110;Sanjit Engle;Consumer;United States;New York City;New York;10009;East;TECPH10004531;Cameras ;Sony;OtterBox Commuter Series Case  iPhone 5 & 5s;21.99;1;0;10.5552
924;CA2019111164;11/4/2019;15/4/2019;Standard Class;SE20110;Sanjit Engle;Consumer;United States;New York City;New York;10009;East;OFFAP10004487;Mobile Phones;Samsung;Kensington 4 Outlet MasterPiece Compact Power Control Center;406.6;5;0;113.848
925;CA2016149797;15/9/2016;20/9/2016;Standard Class;AH10075;Adam HLG;Corporate;United States;New York City;New York;10011;East;OFFBI10003650;Mobile Phones;iPhone;GBC DocuBind 300 Electric Binding Machine;841.568;2;0.2;294.5488
926;CA2018132962;13/9/2018;16/9/2018;First Class;JM15535;Jessica Myrick;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFFPA10003543;Mobile Phones;Pixel;Xerox 1985;15.552;3;0.2;5.4432
927;CA2018132962;13/9/2018;16/9/2018;First Class;JM15535;Jessica Myrick;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TECAC10004353;Cameras ;Nikon;Hypercom P1300 Pinpad;252;5;0.2;53.55
928;CA2019115091;5/10/2019;9/10/2019;Standard Class;JJ15760;Joel Jenkins;Home Office;United States;Springfield;Virginia;22153;South;OFFAR10000658;Mobile Phones;LG;Newell 324;46.2;4;0;12.936
929;CA2019115091;5/10/2019;9/10/2019;Standard Class;JJ15760;Joel Jenkins;Home Office;United States;Springfield;Virginia;22153;South;OFFAP10000696;Mobile Phones;Samsung;Holmes Odor Grabber;28.84;2;0;9.5172
930;CA2017144932;14/4/2017;17/4/2017;First Class;AB10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFFAR10003560;Mobile Phones;LG;Zebra Zazzle Fluorescent Highlighters;14.592;3;0.2;2.5536
931;CA2017144932;14/4/2017;17/4/2017;First Class;AB10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFFAR10001468;Mobile Phones;LG;Sanford Prismacolor Professional Thick Lead LG Pencils, 36Color Set;89.856;3;0.2;21.3408
932;CA2017144932;14/4/2017;17/4/2017;First Class;AB10165;Alan Barnes;Consumer;United States;Toledo;Ohio;43615;East;OFFPA10004971;Mobile Phones;Pixel;Xerox 196;13.872;3;0.2;5.0286
933;CA2017114216;2/9/2017;6/9/2017;Standard Class;RK19300;Ralph Kennedy;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFFPA10002195;Mobile Phones;Pixel;RSVP Cards & Motorola , Blank White, 81/2 X 11, 24 Cards/25 Motorola /Set;12.192;3;0.2;4.1148
934;CA2016140081;20/6/2016;24/6/2016;Standard Class;CG12040;Catherine Glotzbach;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFPA10001745;Mobile Phones;Pixel;Wirebound Message Books, 2 7/8 x 5, 3 Forms per Page;45.056;8;0.2;15.2064
935;CA2016140081;20/6/2016;24/6/2016;Standard Class;CG12040;Catherine Glotzbach;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFBI10004826;Mobile Phones;iPhone;JM Magazine Binder;29.718;6;0.7;21.7932
936;CA2016140081;20/6/2016;24/6/2016;Standard Class;CG12040;Catherine Glotzbach;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFPA10001870;Mobile Phones;Pixel;Xerox 202;15.552;3;0.2;5.4432
937;CA2016140081;20/6/2016;24/6/2016;Standard Class;CG12040;Catherine Glotzbach;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFAP10001058;Mobile Phones;Samsung;Sanyo 2.5 Cubic Foot MidSize Office Refrigerators;447.696;2;0.2;33.5772
938;US2017111745;5/11/2017;6/11/2017;First Class;RA19885;Ruben Ausman;Corporate;United States;Farmington;New Mexico;87401;West;TECAC10003911;Cameras ;Nikon;NETGEAR AC1750 Dual Band Gigabit SmLG WiFi Router;159.99;1;0;54.3966
939;CA2019148250;13/12/2019;17/12/2019;Standard Class;RP19270;Rachel Payne;Corporate;United States;Riverside;California;92503;West;OFFPA10000289;Mobile Phones;Pixel;Xerox 213;12.96;2;0;6.2208
940;CA2019148250;13/12/2019;17/12/2019;Standard Class;RP19270;Rachel Payne;Corporate;United States;Riverside;California;92503;West;OFFAP10003040;Mobile Phones;Samsung;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;134.48;4;0;34.9648
941;CA2016105760;19/6/2016;20/6/2016;First Class;KC16255;Karen Carlisle;Corporate;United States;San Francisco;California;94110;West;OFFPA10000350;Mobile Phones;Pixel;Message Book, Standard Line While You Were Out, 5 1/2 X 4, 200 Sets/Book;17.12;2;0;8.0464
942;CA2016142958;13/12/2016;20/12/2016;Standard Class;RW19630;Rob Williams;Corporate;United States;Torrance;California;90503;West;OFFBI10001759;Mobile Phones;iPhone;Acco Pressboard Covers with OnePlus Hooks, 14 7/8 x 11, Dark Blue;6.096;2;0.2;2.2098
943;CA2016142958;13/12/2016;20/12/2016;Standard Class;RW19630;Rob Williams;Corporate;United States;Torrance;California;90503;West;FURTA10000577;Laptops;Lenovo;Bretford CR4500 Series Slim Rectangular Table;1114.272;4;0.2;41.7852
944;CA2019120880;29/5/2019;3/6/2019;Standard Class;JL15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFFPA10004101;Mobile Phones;Pixel;Xerox 1894;32.4;5;0;15.552
945;CA2019120880;29/5/2019;3/6/2019;Standard Class;JL15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFFST10001496;Mobile Phones;OnePlus;Standard Rollaway File with Lock;540.57;3;0;140.5482
946;CA2019120880;29/5/2019;3/6/2019;Standard Class;JL15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFFBI10002931;Mobile Phones;iPhone;Avery Trapezoid Extra Heavy Duty 4 iPhone;167.76;5;0.2;62.91
947;US2019140200;26/7/2019;28/7/2019;First Class;CA12775;Cynthia Arntzen;Consumer;United States;Mesa;Arizona;85204;West;FURTA10002356;Laptops;Lenovo;Bevis BoatShaped Conference Table;393.165;3;0.5;204.4458
948;US2017110576;28/11/2017;2/12/2017;Standard Class;RB19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FURFU10003601;Laptops;Asus;Deflecto RollaMat Studded, Beveled Mat for Medium Pile Carpeting;516.488;7;0.2;12.9122
949;US2017110576;28/11/2017;2/12/2017;Standard Class;RB19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FURFU10000576;Laptops;Asus;Luxo Professional Fluorescent Magnifier Lamp with ClampMount Base;1007.232;6;0.2;75.5424
950;US2017110576;28/11/2017;2/12/2017;Standard Class;RB19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FURTA10004154;Laptops;Lenovo;Riverside Laptops Oval Coffee Table, Oval End Table, End Table with Drawer;2065.32;12;0.4;619.596
951;US2017110576;28/11/2017;2/12/2017;Standard Class;RB19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFPA10000788;Mobile Phones;Pixel;Xerox 210;15.552;3;0.2;5.4432
952;US2017110576;28/11/2017;2/12/2017;Standard Class;RB19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFFPA10002479;Mobile Phones;Pixel;Xerox 4200 Series MultiUse Premium Copy Pixel(20Lb. and 84 Bright);25.344;6;0.2;7.92
953;CA2017131156;3/4/2017;7/4/2017;Standard Class;KH16360;Katherine Hughes;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FURFU10001940;Laptops;Asus;Staplebased wall hangings;25.472;4;0.2;7.6416
954;CA2017136539;28/12/2017;1/1/2018;Standard Class;GH14665;Greg Hansen;Consumer;United States;Round Rock;Texas;78664;Central;OFFAR10001958;Mobile Phones;LG;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27.168;2;0.2;2.7168
955;CA2017136539;28/12/2017;1/1/2018;Standard Class;GH14665;Greg Hansen;Consumer;United States;Round Rock;Texas;78664;Central;FURBO10004709;Laptops;Dell;Bush Westfield Collection Dell, Medium Cherry Finish;78.8528;2;0.32;11.596
956;CA2017119305;30/11/2017;4/12/2017;Standard Class;SW20275;Scott Williamson;Consumer;United States;Jackson;Mississippi;39212;South;OFFST10000604;Mobile Phones;OnePlus;Home/Office Personal File CLGs;173.8;5;0;43.45
957;CA2017102414;15/5/2017;18/5/2017;Second Class;JA15970;Joseph Airdo;Consumer;United States;Phoenix;Arizona;85023;West;TECPH10002923;Cameras ;Sony;Logitech B530 USB Headset  headset  Full size, Binaural;29.592;1;0.2;2.5893
958;CA2017102414;15/5/2017;18/5/2017;Second Class;JA15970;Joseph Airdo;Consumer;United States;Phoenix;Arizona;85023;West;OFFBI10004465;Mobile Phones;iPhone;Avery Durable Slant Ring iPhone;4.752;2;0.7;3.168
